PLAYER_NAME,Season,DEF Handoff PPP Rank,DEF Handoff FREQ Rank,GP Rank,DEF Isolation PPP Rank,DEF Isolation FREQ Rank,DEF OffScreen PPP Rank,DEF OffScreen FREQ Rank,DEF Postup PPP Rank,DEF Postup FREQ Rank,DEF PRBallHandler PPP Rank,DEF PRBallHandler FREQ Rank,DEF PRRollman PPP Rank,DEF PRRollman FREQ Rank,DEF Spotup PPP Rank,DEF Spotup FREQ Rank,FREQ 3 Pointers Rank,PLUSMINUS 3 Pointers Rank,FREQ Less Than 6Ft Rank,PLUSMINUS Less Than 6Ft Rank,FREQ Less Than 10Ft Rank,PLUSMINUS Less Than 10Ft Rank,MIN Rank,DEFLECTIONS Rank,PCT_LOOSE_BALLS_RECOVERED_DEF Rank,REB_CONTEST_PCT Rank,AVG_REB_DIST Rank,DIST_MILES_DEF Rank,AVG_SPEED_DEF Rank,DEFLECTIONS Per36 Rank
Chris Boucher,2021-22,0.8774373259052924,0.24651810584958217,0.9735376044568245,0.4373259052924791,0.6518105849582173,0.09610027855153204,0.09610027855153204,0.628133704735376,0.7980501392757661,0.13370473537604458,0.2395543175487465,0.7604456824512534,0.43454038997214484,0.4415041782729805,0.947075208913649,0.4568245125348189,0.13370473537604458,0.8537604456824512,0.2938718662952646,0.7214484679665738,0.21727019498607242,0.3245125348189415,0.41643454038997213,0.10445682451253482,0.8802228412256268,0.0807799442896936,0.34818941504178275,0.8147632311977716,0.5515320334261838
Rudy Gay,2021-22,0.4220055710306407,0.4428969359331476,0.4136490250696379,0.9498607242339833,0.807799442896936,0.6935933147632312,0.467966573816156,0.3802228412256267,0.6504178272980501,0.915041782729805,0.3008356545961003,0.8885793871866295,0.5779944289693594,0.2298050139275766,0.5348189415041783,0.5584958217270195,0.8036211699164345,0.16991643454038996,0.2590529247910863,0.4136490250696379,0.1392757660167131,0.2214484679665738,0.3969359331476323,0.07799442896935933,0.6963788300835655,0.24233983286908078,0.17548746518105848,0.3064066852367688,0.6601671309192201
Buddy Hield,2021-22,0.3746518105849582,0.5376044568245125,0.07938718662952646,0.07103064066852367,0.29526462395543174,0.6935933147632312,0.8537604456824512,0.9610027855153204,0.8983286908077994,0.3565459610027855,0.520891364902507,0.116991643454039,0.116991643454039,0.3732590529247911,0.8746518105849582,0.2214484679665738,0.7729805013927576,0.9289693593314763,0.7618384401114207,0.9512534818941504,0.8286908077994429,0.754874651810585,0.6866295264623955,0.17270194986072424,0.2381615598885794,0.6392757660167131,0.8913649025069638,0.766016713091922,0.5334261838440112
Buddy Hield,2021-22,0.8885793871866295,0.8732590529247911,0.4136490250696379,0.48885793871866295,0.6838440111420613,0.6935933147632312,0.48885793871866295,0.9428969359331476,0.28969359331476324,0.6239554317548747,0.596100278551532,0.8885793871866295,0.33565459610027853,0.5431754874651811,0.628133704735376,0.2214484679665738,0.7729805013927576,0.9289693593314763,0.7618384401114207,0.9512534818941504,0.8286908077994429,0.754874651810585,0.6866295264623955,0.17270194986072424,0.2381615598885794,0.6392757660167131,0.8913649025069638,0.766016713091922,0.5334261838440112
Keita Bates-Diop,2021-22,0.3746518105849582,0.5543175487465181,0.47493036211699163,0.6518105849582173,0.9498607242339833,0.20334261838440112,0.6532033426183844,0.628133704735376,0.3022284122562674,0.39136490250696376,0.5125348189415042,0.5933147632311978,0.5779944289693594,0.7520891364902507,0.5153203342618384,0.5863509749303621,0.2646239554317549,0.6796657381615598,0.2994428969359331,0.6448467966573816,0.4373259052924791,0.06406685236768803,0.1977715877437326,0.8175487465181058,0.5557103064066853,0.3161559888579387,0.116991643454039,0.8370473537604457,0.5626740947075209
Alex Caruso,2021-22,0.2841225626740947,0.3983286908077994,0.2214484679665738,0.22841225626740946,0.5947075208913649,0.5027855153203342,0.8314763231197771,0.628133704735376,0.8161559888579387,0.7771587743732591,0.83008356545961,0.7172701949860725,0.30362116991643456,0.3245125348189415,0.32729805013927576,0.7256267409470752,0.06406685236768803,0.08774373259052924,0.9289693593314763,0.0584958217270195,0.7701949860724234,0.6267409470752089,0.9888579387186629,0.9777158774373259,0.479108635097493,0.754874651810585,0.7047353760445683,0.6727019498607242,0.9832869080779945
Stephen Curry,2021-22,0.17827298050139276,0.4331476323119777,0.5626740947075209,0.9442896935933147,0.5947075208913649,0.6030640668523677,0.5376044568245125,0.33008356545961004,0.5668523676880223,0.16016713091922005,0.40947075208913647,0.7506963788300836,0.3969359331476323,0.04874651810584958,0.8537604456824512,0.8161559888579387,0.11838440111420613,0.3328690807799443,0.4387186629526462,0.3816155988857939,0.31058495821727017,0.9052924791086351,0.8690807799442897,0.3955431754874652,0.16573816155988857,0.5710306406685237,0.8676880222841226,0.052924791086350974,0.6657381615598886
Ty Jerome,2021-22,0.8050139275766016,0.637883008356546,0.3286908077994429,0.06128133704735376,0.39275766016713093,0.6935933147632312,0.35097493036211697,0.0947075208913649,0.6504178272980501,0.1392757660167131,0.43454038997214484,0.116991643454039,0.116991643454039,0.5348189415041783,0.947075208913649,0.6810584958217271,0.5362116991643454,0.14066852367688024,0.8481894150417827,0.298050139275766,0.5682451253481894,0.09749303621169916,0.47075208913649025,0.08495821727019498,0.4373259052924791,0.841225626740947,0.03064066852367688,0.116991643454039,0.8050139275766016
Derrick White,2021-22,0.7270194986072424,0.6532033426183844,0.07938718662952646,0.9568245125348189,0.807799442896936,0.9972144846796658,0.42896935933147634,0.7005571030640668,0.915041782729805,0.25069637883008355,0.6671309192200557,0.116991643454039,0.116991643454039,0.8050139275766016,0.2827298050139276,0.25069637883008355,0.8133704735376045,0.7409470752089137,0.11142061281337047,0.8495821727019499,0.10306406685236769,0.6838440111420613,0.628133704735376,0.5947075208913649,0.4596100278551532,0.83008356545961,0.6601671309192201,0.18523676880222842,0.5027855153203342
Derrick White,2021-22,0.9610027855153204,0.5097493036211699,0.3286908077994429,0.04735376044568245,0.383008356545961,0.4554317548746518,0.7075208913649025,0.18662952646239556,0.5236768802228412,0.6963788300835655,0.9387186629526463,0.7033426183844012,0.26740947075208915,0.8440111420612814,0.3426183844011142,0.25069637883008355,0.8133704735376045,0.7409470752089137,0.11142061281337047,0.8495821727019499,0.10306406685236769,0.6838440111420613,0.628133704735376,0.5947075208913649,0.4596100278551532,0.83008356545961,0.6601671309192201,0.18523676880222842,0.5027855153203342
Dean Wade,2021-22,0.5877437325905293,0.4596100278551532,0.36629526462395545,0.4818941504178273,0.8398328690807799,0.5626740947075209,0.7994428969359332,0.21727019498607242,0.6768802228412256,0.15598885793871867,0.42618384401114207,0.5933147632311978,0.5348189415041783,0.5724233983286908,0.44707520891364905,0.2298050139275766,0.9401114206128134,0.8314763231197771,0.05013927576601671,0.8955431754874652,0.04456824512534819,0.2381615598885794,0.3969359331476323,0.7479108635097493,0.5069637883008357,0.3412256267409471,0.2479108635097493,0.9164345403899722,0.6434540389972145
Danilo Gallinari,2021-22,0.4735376044568245,0.3147632311977716,0.616991643454039,0.26880222841225626,0.9832869080779945,0.9860724233983287,0.30919220055710306,0.2841225626740947,0.181058495821727,0.47214484679665736,0.2298050139275766,0.5167130919220055,0.8579387186629527,0.713091922005571,0.8147632311977716,0.7075208913649025,0.49025069637883006,0.6253481894150418,0.8217270194986073,0.4818941504178273,0.9011142061281338,0.5181058495821727,0.19220055710306408,0.5139275766016713,0.3328690807799443,0.38440111420612816,0.37047353760445684,0.06128133704735376,0.1532033426183844
Jordan Nwora,2021-22,0.32172701949860727,0.5821727019498607,0.5264623955431755,0.8328690807799443,0.6518105849582173,0.2590529247910863,0.8913649025069638,0.0403899721448468,0.0403899721448468,0.713091922005571,0.3579387186629526,0.5933147632311978,0.5779944289693594,0.5612813370473537,0.947075208913649,0.9693593314763231,0.5738161559888579,0.37186629526462395,0.7618384401114207,0.37604456824512533,0.7896935933147632,0.23119777158774374,0.12813370473537605,0.13509749303621169,0.14623955431754876,0.4860724233983287,0.27019498607242337,0.7883008356545961,0.2562674094707521
Caleb Martin,2021-22,0.29526462395543174,0.33565459610027853,0.48746518105849584,0.5,0.47214484679665736,0.27019498607242337,0.467966573816156,0.12813370473537605,0.38440111420612816,0.33147632311977715,0.6350974930362117,0.37186629526462395,0.33565459610027853,0.28133704735376047,0.8871866295264624,0.8788300835654597,0.013927576601671309,0.2743732590529248,0.38579387186629527,0.26323119777158777,0.37186629526462395,0.40947075208913647,0.7562674094707521,0.32590529247910865,0.4860724233983287,0.5473537604456824,0.5459610027855153,0.9916434540389972,0.8440111420612814
Nickeil Alexander-Walker,2021-22,0.22423398328690808,0.6782729805013927,0.34818941504178275,0.2618384401114206,0.4401114206128134,0.2646239554317549,0.9094707520891365,0.9832869080779945,0.14763231197771587,0.6657381615598886,0.8064066852367688,0.8440111420612814,0.48746518105849584,0.8481894150417827,0.4860724233983287,0.6448467966573816,0.5473537604456824,0.4233983286908078,0.9512534818941504,0.4972144846796657,0.7701949860724234,0.38857938718662954,0.6615598885793872,0.5738161559888579,0.403899721448468,0.4456824512534819,0.41225626740947074,0.6963788300835655,0.7715877437325905
Al Horford,2021-22,0.9373259052924791,0.1894150417827298,0.7437325905292479,0.20334261838440112,0.9972144846796658,0.6935933147632312,0.20891364902506965,0.4011142061281337,0.4832869080779944,0.8050139275766016,0.17409470752089137,0.4986072423398329,0.8579387186629527,0.5863509749303621,0.116991643454039,0.18802228412256267,0.39136490250696376,0.11977715877437325,0.07520891364902507,0.19080779944289694,0.03203342618384401,0.6768802228412256,0.22284122562674094,0.5891364902506964,0.7994428969359332,0.3635097493036212,0.5974930362116991,0.15598885793871867,0.11420612813370473
Damian Lillard,2021-22,0.5974930362116991,0.4596100278551532,0.10584958217270195,0.9136490250696379,0.16991643454038996,0.8091922005571031,0.3955431754874652,0.8328690807799443,0.7980501392757661,0.42618384401114207,0.692200557103064,0.116991643454039,0.116991643454039,0.8746518105849582,0.6977715877437326,0.8259052924791086,0.5055710306406686,0.15459610027855153,0.8398328690807799,0.13509749303621169,0.6601671309192201,0.9805013927576601,0.5612813370473537,0.298050139275766,0.1392757660167131,0.83008356545961,0.9052924791086351,0.034818941504178275,0.16991643454038996
Wayne Ellington,2021-22,0.532033426183844,0.8426183844011143,0.24512534818941503,0.9916434540389972,0.20891364902506965,0.24373259052924792,0.48885793871866295,0.0403899721448468,0.0403899721448468,0.27298050139275765,0.5431754874651811,1.0,0.7144846796657381,0.07938718662952646,0.8398328690807799,0.9136490250696379,0.21448467966573817,0.14763231197771587,0.7158774373259053,0.298050139275766,0.48885793871866295,0.21587743732590528,0.3064066852367688,0.5139275766016713,0.2646239554317549,0.8133704735376045,0.2381615598885794,0.7353760445682451,0.5543175487465181
CJ McCollum,2021-22,0.30919220055710306,0.9637883008356546,0.07938718662952646,0.04178272980501393,0.31754874651810583,0.8091922005571031,0.6392757660167131,0.415041782729805,0.7520891364902507,0.8384401114206128,0.48467966573816157,0.116991643454039,0.116991643454039,0.9164345403899722,0.7938718662952646,0.8259052924791086,0.9192200557103064,0.09749303621169916,0.6782729805013927,0.12952646239554316,0.6392757660167131,0.9136490250696379,0.6072423398328691,0.29108635097493035,0.09610027855153204,0.9373259052924791,0.9303621169916435,0.20334261838440112,0.2938718662952646
CJ McCollum,2021-22,0.32590529247910865,0.7033426183844012,0.16295264623955433,0.0807799442896936,0.39275766016713093,0.9331476323119777,0.44986072423398327,0.14345403899721448,0.2757660167130919,0.5487465181058496,0.479108635097493,0.6671309192200557,0.745125348189415,0.8885793871866295,0.935933147632312,0.8259052924791086,0.9192200557103064,0.09749303621169916,0.6782729805013927,0.12952646239554316,0.6392757660167131,0.9136490250696379,0.6072423398328691,0.29108635097493035,0.09610027855153204,0.9373259052924791,0.9303621169916435,0.20334261838440112,0.2938718662952646
Bones Hyland,2021-22,0.21587743732590528,0.6782729805013927,0.7158774373259053,0.9665738161559888,0.23676880222841226,0.5515320334261838,0.48885793871866295,0.8746518105849582,0.25348189415041783,0.21448467966573817,0.5083565459610028,0.8885793871866295,0.4610027855153203,0.18662952646239556,0.9275766016713092,0.8523676880222841,0.2381615598885794,0.5348189415041783,0.6350974930362117,0.39415041782729804,0.8022284122562674,0.22562674094707522,0.383008356545961,0.9568245125348189,0.020891364902506964,0.5710306406685237,0.17548746518105848,0.43175487465181056,0.649025069637883
Klay Thompson,2021-22,0.862116991643454,0.4972144846796657,0.1309192200557103,0.7284122562674095,0.37186629526462395,0.8690807799442897,0.7632311977715878,0.11142061281337047,0.8454038997214485,0.6796657381615598,0.7116991643454039,0.116991643454039,0.116991643454039,0.4637883008356546,0.3997214484679666,0.18802228412256267,0.13788300835654596,0.6072423398328691,0.1392757660167131,0.6657381615598886,0.12395543175487465,0.692200557103064,0.4456824512534819,0.775766016713092,0.3565459610027855,0.5710306406685237,0.7256267409470752,0.3064066852367688,0.24512534818941503
Josh Richardson,2021-22,0.862116991643454,0.36908077994428967,0.2520891364902507,0.6225626740947076,0.6838440111420613,0.4735376044568245,0.34540389972144847,0.628133704735376,0.5668523676880223,0.2479108635097493,0.8899721448467967,0.116991643454039,0.116991643454039,0.7409470752089137,0.4568245125348189,0.49025069637883006,0.628133704735376,0.7200557103064067,0.564066852367688,0.6768802228412256,0.6211699164345403,0.4860724233983287,0.6559888579387186,0.8899721448467967,0.3050139275766017,0.7924791086350975,0.48746518105849584,0.47493036211699163,0.7061281337047354
Josh Richardson,2021-22,0.7952646239554317,0.9930362116991643,0.008356545961002786,0.01532033426183844,0.01532033426183844,0.27715877437325903,0.9693593314763231,0.0403899721448468,0.0403899721448468,0.7715877437325905,0.775766016713092,0.116991643454039,0.116991643454039,0.6155988857938719,0.20612813370473537,0.49025069637883006,0.628133704735376,0.7200557103064067,0.564066852367688,0.6768802228412256,0.6211699164345403,0.4860724233983287,0.6559888579387186,0.8899721448467967,0.3050139275766017,0.7924791086350975,0.48746518105849584,0.47493036211699163,0.7061281337047354
Kemba Walker,2021-22,0.7270194986072424,0.40807799442896936,0.17270194986072424,0.807799442896936,0.03064066852367688,0.27019498607242337,0.2994428969359331,0.0403899721448468,0.0403899721448468,0.5431754874651811,0.9066852367688022,0.6768802228412256,0.7785515320334262,0.6824512534818942,0.8036211699164345,0.9178272980501393,0.766016713091922,0.31337047353760444,0.8760445682451253,0.10584958217270195,0.9108635097493036,0.5306406685236769,0.3774373259052925,0.6545961002785515,0.1309192200557103,0.9080779944289693,0.44846796657381616,0.27019498607242337,0.30919220055710306
Evan Mobley,2021-22,0.6740947075208914,0.22701949860724233,0.7158774373259053,0.233983286908078,0.6114206128133705,0.637883008356546,0.2827298050139276,0.38997214484679665,0.8161559888579387,0.9331476323119777,0.21587743732590528,0.7743732590529248,0.8732590529247911,0.6671309192200557,0.6086350974930362,0.13231197771587744,0.9401114206128134,0.9888579387186629,0.034818941504178275,0.9930362116991643,0.03899721448467967,0.8802228412256268,0.6072423398328691,0.4387186629526462,0.7646239554317549,0.18523676880222842,0.9178272980501393,0.5013927576601671,0.3286908077994429
Ben McLemore,2021-22,0.34540389972144847,0.7186629526462396,0.5626740947075209,0.7924791086350975,0.41086350974930363,0.39275766016713093,0.9317548746518106,0.46518105849582175,0.23676880222841226,0.924791086350975,0.37604456824512533,0.116991643454039,0.116991643454039,0.8370473537604457,0.9749303621169917,0.9944289693593314,0.8579387186629527,0.3774373259052925,0.9777158774373259,0.17688022284122562,0.9777158774373259,0.26880222841225626,0.2785515320334262,0.5139275766016713,0.5612813370473537,0.6615598885793872,0.2966573816155989,0.8370473537604457,0.4233983286908078
John Konchar,2021-22,0.3955431754874652,0.4832869080779944,0.7980501392757661,0.12534818941504178,0.19637883008356546,0.3286908077994429,0.9637883008356546,0.4233983286908078,0.3384401114206128,0.4596100278551532,0.5083565459610028,0.9540389972144847,0.4610027855153203,0.1615598885793872,0.8147632311977716,0.43175487465181056,0.28690807799442897,0.9192200557103064,0.3955431754874652,0.8272980501392758,0.3983286908077994,0.1713091922005571,0.5139275766016713,0.6838440111420613,0.44846796657381616,0.4637883008356546,0.22841225626740946,0.9610027855153204,0.7785515320334262
Frank Jackson,2021-22,0.35376044568245124,0.8565459610027855,0.3816155988857939,0.4568245125348189,0.5473537604456824,0.20891364902506965,0.786908077994429,0.8133704735376045,0.5668523676880223,0.9832869080779945,0.5905292479108635,0.116991643454039,0.116991643454039,0.9777158774373259,0.5598885793871866,0.28690807799442897,0.8467966573816156,0.6420612813370473,0.6532033426183844,0.7813370473537604,0.7701949860724234,0.3635097493036212,0.25069637883008355,0.616991643454039,0.479108635097493,0.9261838440111421,0.3955431754874652,0.7506963788300836,0.31337047353760444
Theo Maledon,2021-22,0.3050139275766017,0.9331476323119777,0.36629526462395545,0.3997214484679666,0.07520891364902507,0.9303621169916435,0.9498607242339833,0.628133704735376,0.2757660167130919,0.8217270194986073,0.8565459610027855,0.116991643454039,0.116991643454039,0.9721448467966574,0.4428969359331476,0.36629526462395545,0.9930362116991643,0.8161559888579387,0.4192200557103064,0.8272980501392758,0.5724233983286908,0.1615598885793872,0.12813370473537605,0.8356545961002786,0.11559888579387187,0.8133704735376045,0.15459610027855153,0.637883008356546,0.3342618384401114
Kelly Oubre Jr.,2021-22,0.24233983286908078,0.38997214484679665,0.8997214484679665,0.6462395543175488,0.41086350974930363,0.3412256267409471,0.6392757660167131,0.9554317548746518,0.5668523676880223,0.233983286908078,0.5292479108635098,0.658774373259053,0.5779944289693594,0.5933147632311978,0.8091922005571031,0.7827298050139275,0.6852367688022284,0.6935933147632312,0.5947075208913649,0.4275766016713092,0.7827298050139275,0.5612813370473537,0.915041782729805,0.43036211699164345,0.6657381615598886,0.520891364902507,0.5974930362116991,0.5403899721448467,0.9192200557103064
Wendell Carter Jr.,2021-22,0.9916434540389972,0.1991643454038997,0.5264623955431755,0.10584958217270195,0.83008356545961,0.36768802228412256,0.2994428969359331,0.19220055710306408,0.9289693593314763,0.49025069637883006,0.18384401114206128,0.8690807799442897,0.7827298050139275,0.34540389972144847,0.149025069637883,0.13788300835654596,0.5863509749303621,0.46935933147632314,0.016713091922005572,0.532033426183844,0.022284122562674095,0.7298050139275766,0.3426183844011142,0.5139275766016713,0.8133704735376045,0.11838440111420613,0.6601671309192201,0.10724233983286909,0.15877437325905291
Jaden McDaniels,2021-22,0.20334261838440112,0.4331476323119777,0.7437325905292479,0.24651810584958217,0.883008356545961,0.883008356545961,0.40947075208913647,0.8704735376044568,0.181058495821727,0.5013927576601671,0.4582172701949861,0.4456824512534819,0.5348189415041783,0.3008356545961003,0.9011142061281338,0.7075208913649025,0.7033426183844012,0.4958217270194986,0.013927576601671309,0.4192200557103064,0.019498607242339833,0.5403899721448467,0.637883008356546,0.42618384401114207,0.6573816155988857,0.5069637883008357,0.6880222841225627,0.9665738161559888,0.6629526462395543
Tyler Herro,2021-22,0.17548746518105848,0.4972144846796657,0.616991643454039,0.83008356545961,0.8662952646239555,0.6183844011142061,0.5376044568245125,0.5779944289693594,0.5403899721448467,0.6434540389972145,0.45264623955431754,0.7298050139275766,0.43454038997214484,0.13370473537604458,0.7896935933147632,0.6142061281337048,0.12674094707520892,0.4233983286908078,0.5557103064066853,0.4818941504178273,0.6601671309192201,0.8245125348189415,0.41643454038997213,0.775766016713092,0.12256267409470752,0.6392757660167131,0.9178272980501393,0.637883008356546,0.15598885793871867
Derrick Jones Jr.,2021-22,0.9428969359331476,0.35236768802228413,0.36629526462395545,0.33565459610027853,0.7938718662952646,0.43036211699164345,0.66991643454039,0.24651810584958217,0.9526462395543176,0.5153203342618384,0.3635097493036212,0.7228412256267409,0.8133704735376045,0.8802228412256268,0.18662952646239556,0.29526462395543174,0.8133704735376045,0.5821727019498607,0.3161559888579387,0.8342618384401114,0.1615598885793872,0.15041782729805014,0.48885793871866295,0.2075208913649025,0.7214484679665738,0.28690807799442897,0.17548746518105848,0.8147632311977716,0.7827298050139275
Lance Stephenson,2021-22,0.8857938718662952,0.9540389972144847,0.2075208913649025,0.8008356545961003,0.8481894150417827,0.3412256267409471,0.9763231197771588,0.7841225626740947,0.5403899721448467,0.9888579387186629,0.34540389972144847,0.116991643454039,0.116991643454039,0.9916434540389972,0.7325905292479109,1.0,0.9749303621169917,0.005571030640668524,1.0,0.002785515320334262,0.9944289693593314,0.1573816155988858,0.35236768802228413,0.5139275766016713,0.07799442896935933,0.5334261838440112,0.0584958217270195,0.034818941504178275,0.6713091922005571
Kevin Love,2021-22,0.7270194986072424,0.2590529247910863,0.8481894150417827,0.40807799442896936,0.06128133704735376,0.9526462395543176,0.25348189415041783,0.4233983286908078,0.11002785515320335,0.8607242339832869,0.1615598885793872,0.7910863509749304,0.9972144846796658,0.28969359331476324,0.575208913649025,0.5194986072423399,0.3050139275766017,0.6727019498607242,0.11142061281337047,0.5250696378830083,0.233983286908078,0.3816155988857939,0.04735376044568245,0.45264623955431754,0.7715877437325905,0.06128133704735376,0.2841225626740947,0.14066852367688024,0.04178272980501393
Garrison Mathews,2021-22,0.6796657381615598,0.3147632311977716,0.584958217270195,0.7576601671309192,0.883008356545961,0.5278551532033426,0.8676880222841226,0.8913649025069638,0.7019498607242339,0.8774373259052924,0.3635097493036212,0.116991643454039,0.116991643454039,0.5125348189415042,0.8454038997214485,0.5487465181058496,0.7994428969359332,0.7576601671309192,0.4025069637883008,0.8133704735376045,0.6768802228412256,0.5612813370473537,0.5571030640668524,0.5793871866295265,0.41225626740947074,0.754874651810585,0.5821727019498607,0.6963788300835655,0.4735376044568245
Jaren Jackson Jr.,2021-22,0.616991643454039,0.24651810584958217,0.9442896935933147,0.0947075208913649,0.6977715877437326,0.49025069637883006,0.42896935933147634,0.9498607242339833,0.28969359331476324,0.9554317548746518,0.24233983286908078,0.4637883008356546,0.8036211699164345,0.31197771587743733,0.5445682451253482,0.29526462395543174,0.40807799442896936,0.8426183844011143,0.005571030640668524,0.8203342618384402,0.005571030640668524,0.5877437325905293,0.6977715877437326,0.3203342618384401,0.7994428969359332,0.3969359331476323,0.5974930362116991,0.5682451253481894,0.6685236768802229
Cody Martin,2021-22,0.616991643454039,0.27158774373259054,0.7701949860724234,0.8857938718662952,0.47214484679665736,0.5515320334261838,0.7270194986072424,0.5403899721448467,0.7256267409470752,0.7827298050139275,0.564066852367688,0.41643454038997213,0.3969359331476323,0.7033426183844012,0.8690807799442897,0.8259052924791086,0.7506963788300836,0.28551532033426186,0.5947075208913649,0.21587743732590528,0.5793871866295265,0.5612813370473537,0.8969359331476323,0.6239554317548747,0.6086350974930362,0.6615598885793872,0.6796657381615598,0.9164345403899722,0.8913649025069638
Eric Gordon,2021-22,0.5222841225626741,0.5097493036211699,0.44707520891364905,0.31058495821727017,0.6239554317548747,0.649025069637883,0.7075208913649025,0.13509749303621169,0.9665738161559888,0.6016713091922006,0.7632311977715878,0.2479108635097493,0.5348189415041783,0.43036211699164345,0.24512534818941503,0.7534818941504178,0.21448467966573817,0.12813370473537605,0.6991643454038997,0.21587743732590528,0.28133704735376047,0.6838440111420613,0.21448467966573817,0.19220055710306408,0.2200557103064067,0.9749303621169917,0.5097493036211699,0.013927576601671309,0.10306406685236769
Shake Milton,2021-22,0.383008356545961,0.6894150417827298,0.4136490250696379,0.6727019498607242,0.3565459610027855,0.5097493036211699,0.7632311977715878,0.0947075208913649,0.23676880222841226,0.5389972144846796,0.8161559888579387,0.23676880222841226,0.5779944289693594,0.3398328690807799,0.44707520891364905,0.6030640668523677,0.3426183844011142,0.23119777158774374,0.30779944289693595,0.4136490250696379,0.17688022284122562,0.3370473537604457,0.12813370473537605,0.9693593314763231,0.16573816155988857,0.7715877437325905,0.2966573816155989,0.5403899721448467,0.16434540389972144
Jerami Grant,2021-22,0.35376044568245124,0.637883008356546,0.2841225626740947,0.07103064066852367,0.7493036211699164,0.9498607242339833,0.8788300835654597,0.1977715877437326,0.7980501392757661,0.8050139275766016,0.3955431754874652,0.9930362116991643,0.3969359331476323,0.28969359331476324,0.6030640668523677,0.6267409470752089,0.8467966573816156,0.6253481894150418,0.27158774373259054,0.46657381615598886,0.24651810584958217,0.7910863509749304,0.6462395543175488,0.5139275766016713,0.30919220055710306,0.7005571030640668,0.7256267409470752,0.08217270194986072,0.42618384401114207
James Johnson,2021-22,0.9972144846796658,0.27158774373259054,0.5264623955431755,0.20612813370473537,0.8537604456824512,0.5362116991643454,0.42896935933147634,0.3649025069637883,0.4832869080779944,0.8050139275766016,0.41643454038997213,0.8885793871866295,0.6504178272980501,0.9289693593314763,0.7103064066852368,0.871866295264624,0.8690807799442897,0.10863509749303621,0.0947075208913649,0.09610027855153204,0.06267409470752089,0.2381615598885794,0.2994428969359331,0.04178272980501393,0.7479108635097493,0.3969359331476323,0.1935933147632312,0.2841225626740947,0.5181058495821727
Damion Lee,2021-22,0.29526462395543174,0.8008356545961003,0.5459610027855153,0.14763231197771587,0.6239554317548747,0.2479108635097493,0.575208913649025,0.628133704735376,0.7743732590529248,0.4011142061281337,0.3802228412256267,0.116991643454039,0.116991643454039,0.713091922005571,0.8955431754874652,0.9610027855153204,0.4206128133704735,0.46935933147632314,0.8091922005571031,0.3593314763231198,0.7116991643454039,0.2618384401114206,0.19220055710306408,0.4052924791086351,0.3565459610027855,0.5710306406685237,0.2841225626740947,0.766016713091922,0.3370473537604457
Oshae Brissett,2021-22,0.2743732590529248,0.5821727019498607,0.6532033426183844,0.7353760445682451,0.7980501392757661,0.8662952646239555,0.7520891364902507,0.9610027855153204,0.5974930362116991,0.8607242339832869,0.298050139275766,0.8064066852367688,0.4610027855153203,0.5863509749303621,0.8537604456824512,0.2562674094707521,0.9693593314763231,0.9665738161559888,0.7311977715877437,0.9178272980501393,0.8384401114206128,0.435933147632312,0.33565459610027853,0.24930362116991645,0.7534818941504178,0.26880222841225626,0.46935933147632314,0.7506963788300836,0.35097493036211697
Chimezie Metu,2021-22,0.83008356545961,0.3607242339832869,0.5041782729805014,0.403899721448468,0.9498607242339833,0.8286908077994429,0.3788300835654596,0.8551532033426184,0.5097493036211699,0.28690807799442897,0.28133704735376047,0.5389972144846796,0.7270194986072424,0.4860724233983287,0.7325905292479109,0.6545961002785515,0.8467966573816156,0.7646239554317549,0.30779944289693595,0.6197771587743732,0.5069637883008357,0.3342618384401114,0.6866295264623955,0.3370473537604457,0.4972144846796657,0.13509749303621169,0.3203342618384401,0.27019498607242337,0.841225626740947
Chuma Okeke,2021-22,0.6866295264623955,0.3245125348189415,0.7437325905292479,0.3551532033426184,0.6114206128133705,0.22562674094707522,0.5167130919220055,0.8523676880222841,0.7743732590529248,0.958217270194986,0.4415041782729805,0.5389972144846796,0.6044568245125348,0.4763231197771588,0.8217270194986073,0.4428969359331476,0.49025069637883006,0.8022284122562674,0.5403899721448467,0.7116991643454039,0.6211699164345403,0.5069637883008357,0.8342618384401114,0.807799442896936,0.6462395543175488,0.4860724233983287,0.5264623955431755,0.7353760445682451,0.871866295264624
Cam Thomas,2021-22,0.5766016713091922,0.7576601671309192,0.6532033426183844,0.6337047353760445,0.7729805013927576,0.7381615598885793,0.5376044568245125,0.0403899721448468,0.0403899721448468,0.8885793871866295,0.6615598885793872,0.116991643454039,0.116991643454039,0.6086350974930362,0.6740947075208914,0.31197771587743733,0.7506963788300836,0.915041782729805,0.7743732590529248,0.8022284122562674,0.8788300835654597,0.15041782729805014,0.116991643454039,0.9916434540389972,0.25348189415041783,0.6796657381615598,0.10167130919220056,0.47493036211699163,0.33147632311977715
