PLAYER_NAME,DEF Handoff PPP,DEF Handoff FREQ,DEF Isolation PPP,DEF Isolation FREQ,DEF OffScreen PPP,DEF OffScreen FREQ,DEF Postup PPP,DEF Postup FREQ,DEF PRBallHandler PPP,DEF PRBallHandler FREQ,DEF PRRollman PPP,DEF PRRollman FREQ,DEF Spotup PPP,DEF Spotup FREQ,FREQ 3 Pointers,PLUSMINUS 3 Pointers,FREQ Less Than 6Ft,PLUSMINUS Less Than 6Ft,FREQ Less Than 10Ft,PLUSMINUS Less Than 10Ft,PCT_LOOSE_BALLS_RECOVERED_DEF,REB_CONTEST_PCT,AVG_REB_DIST,DIST_MILES_DEF,AVG_SPEED_DEF,DEFLECTIONS Per36,Cluster,Archetype
Jordan Clarkson,1.03,0.157,0.618,0.053,0.745,0.08,0.778,0.028,0.767,0.283,1.4,0.031,1.057,0.305,0.43,-0.034,0.327,0.003,0.417,-0.004,0.462,0.231,8.0,0.9,3.8,1.6472324723247231,0, Positional Perimeter Guard
Royce O'Neale,1.008,0.126,0.926,0.082,1.122,0.075,1.043,0.047,0.874,0.425,0.684,0.019,1.053,0.191,0.36,0.026,0.351,-0.026,0.433,-0.002,0.525,0.247,7.1,1.07,3.84,2.042307692307692,0, Positional Perimeter Guard
Olivier Sarr,0.0,0.0,0.6,0.047,0.0,0.0,0.75,0.075,0.0,0.0,1.15,0.094,1.1,0.141,0.309,0.079,0.42,0.025,0.532,0.018,0.333,0.409,5.8,0.67,4.0,1.45130890052356,1,Paint Protector
Derrick Favors,0.0,0.0,0.391,0.063,0.0,0.0,0.971,0.093,0.0,0.0,1.321,0.077,1.105,0.104,0.275,0.016,0.332,-0.055,0.406,-0.033,0.154,0.489,4.9,0.54,3.8,1.9401197604790417,1,Paint Protector
Robin Lopez,0.0,0.0,1.0,0.037,0.0,0.0,1.636,0.034,0.0,0.0,0.571,0.086,1.214,0.171,0.257,-0.048,0.393,-0.04,0.455,-0.003,0.375,0.643,5.7,0.56,3.78,0.4658823529411764,1,Paint Protector
Keon Johnson,0.0,0.0,1.0,0.067,0.722,0.092,1.0,0.077,0.791,0.221,0.0,0.0,0.941,0.436,0.37,-0.057,0.444,0.04,0.519,0.053,0.813,0.309,9.2,0.68,3.9,2.48936170212766,2,Off-Ball Chaser
Alex Len,0.0,0.0,0.542,0.062,0.0,0.0,0.857,0.054,0.0,0.0,0.704,0.069,1.02,0.128,0.215,0.024,0.412,-0.062,0.521,-0.039,0.364,0.478,5.4,0.55,3.78,1.8566037735849052,1,Paint Protector
Nerlens Noel,0.0,0.0,0.875,0.064,0.0,0.0,1.357,0.056,0.0,0.0,1.261,0.092,1.167,0.217,0.274,0.095,0.485,-0.107,0.555,-0.096,0.667,0.482,5.3,0.76,3.86,4.416,1,Paint Protector
Trevor Ariza,0.0,0.0,1.364,0.081,0.727,0.081,0.0,0.0,0.889,0.2,0.0,0.0,0.825,0.296,0.319,-0.052,0.393,0.058,0.515,0.045,0.286,0.183,7.0,0.66,3.91,2.33160621761658,2,Off-Ball Chaser
Dewayne Dedmon,0.0,0.0,0.625,0.051,0.0,0.0,1.13,0.098,0.0,0.0,1.189,0.079,0.893,0.179,0.282,-0.015,0.371,-0.05,0.486,-0.035,0.292,0.399,4.6,0.52,3.78,1.924528301886792,1,Paint Protector
Thomas Bryant,0.0,0.0,1.5,0.051,0.0,0.0,1.28,0.105,0.0,0.0,0.882,0.072,0.786,0.118,0.256,-0.02,0.378,-0.042,0.484,-0.012,0.333,0.389,4.4,0.53,3.73,0.9717791411042944,1,Paint Protector
Kristaps Porzingis,0.0,0.0,1.133,0.077,1.4,0.026,1.563,0.041,0.0,0.0,1.063,0.082,0.915,0.242,0.297,0.029,0.418,-0.072,0.49,-0.065,0.263,0.423,5.1,0.92,3.67,1.6013793103448275,1,Paint Protector
Tristan Thompson,0.0,0.0,0.95,0.099,0.0,0.0,0.0,0.0,0.0,0.0,1.727,0.054,1.579,0.094,0.245,0.031,0.382,-0.029,0.507,-0.039,0.393,0.504,4.8,0.55,4.01,1.2152866242038218,1,Paint Protector
Tristan Thompson,0.0,0.0,1.25,0.071,0.0,0.0,1.0,0.045,0.0,0.0,0.0,0.0,1.074,0.121,0.245,0.031,0.382,-0.029,0.507,-0.039,0.393,0.504,4.8,0.55,4.01,1.2152866242038218,1,Paint Protector
Zach Collins,0.0,0.0,1.0,0.076,0.0,0.0,1.0,0.076,0.0,0.0,1.0,0.053,0.933,0.199,0.251,0.055,0.364,-0.065,0.503,-0.052,0.273,0.418,4.8,0.61,3.8,1.287150837988827,1,Paint Protector
Serge Ibaka,0.0,0.0,1.071,0.105,0.0,0.0,0.556,0.067,0.0,0.0,1.4,0.056,0.83,0.199,0.25,0.034,0.347,-0.055,0.451,-0.037,0.4,0.434,5.1,0.53,3.67,1.060122699386503,1,Paint Protector
JaVale McGee,0.0,0.0,0.706,0.046,0.0,0.0,0.571,0.028,0.0,0.0,0.86,0.058,0.951,0.165,0.236,0.016,0.402,-0.109,0.494,-0.091,0.273,0.51,3.9,0.51,3.69,1.1164556962025316,1,Paint Protector
Terry Taylor,0.0,0.0,0.893,0.106,0.9,0.038,1.484,0.117,1.214,0.106,1.1,0.038,0.986,0.279,0.341,0.103,0.36,0.011,0.492,0.005,0.6,0.494,6.3,0.8,4.11,1.1666666666666663,6,Versatile Positional Wing
Andre Drummond,0.0,0.0,1.038,0.052,0.0,0.0,1.25,0.024,0.0,0.0,1.04,0.05,1.037,0.162,0.261,0.039,0.395,-0.049,0.494,-0.022,0.375,0.501,3.9,0.65,3.84,3.910659898477158,1,Paint Protector
Andre Drummond,0.0,0.0,1.25,0.114,0.0,0.0,1.0,0.036,0.0,0.0,0.6,0.036,1.167,0.171,0.261,0.039,0.395,-0.049,0.494,-0.022,0.375,0.501,3.9,0.65,3.84,3.910659898477158,1,Paint Protector
Montrezl Harrell,0.0,0.0,0.9,0.136,0.0,0.0,0.533,0.068,0.0,0.0,0.0,0.0,1.064,0.213,0.287,-0.034,0.309,0.006,0.418,-0.013,0.27,0.448,5.6,0.75,3.69,1.2,1,Paint Protector
Montrezl Harrell,0.0,0.0,0.842,0.068,0.0,0.0,0.727,0.078,0.0,0.0,1.318,0.039,0.855,0.148,0.287,-0.034,0.309,0.006,0.418,-0.013,0.27,0.448,5.6,0.75,3.69,1.2,1,Paint Protector
Taj Gibson,0.0,0.0,1.154,0.062,0.0,0.0,1.063,0.038,0.0,0.0,0.613,0.074,0.882,0.222,0.381,-0.009,0.36,-0.028,0.441,-0.018,0.526,0.471,5.2,0.63,3.88,1.978021978021978,1,Paint Protector
Trey Lyles,0.0,0.0,1.154,0.151,0.769,0.076,1.455,0.064,1.385,0.076,0.0,0.0,1.224,0.337,0.302,-0.029,0.443,0.008,0.538,0.024,0.419,0.357,5.3,0.69,3.77,1.5629268292682927,2,Off-Ball Chaser
Trey Lyles,0.0,0.0,0.925,0.137,0.0,0.0,0.971,0.088,0.4,0.065,0.688,0.041,1.075,0.275,0.302,-0.029,0.443,0.008,0.538,0.024,0.419,0.357,5.3,0.69,3.77,1.5629268292682927,1,Paint Protector
Isaiah Roby,0.0,0.0,1.0,0.066,0.308,0.029,1.246,0.135,0.667,0.026,0.677,0.068,0.943,0.155,0.241,-0.077,0.489,-0.018,0.577,0.012,0.313,0.433,5.5,0.68,3.77,2.849289099526066,1,Paint Protector
Daniel Theis,0.0,0.0,1.069,0.131,0.0,0.0,1.15,0.09,0.4,0.045,1.045,0.1,1.186,0.267,0.319,0.001,0.389,-0.013,0.487,-0.019,0.619,0.364,5.4,0.7,3.82,1.8,1,Paint Protector
Daniel Theis,0.0,0.0,0.966,0.203,0.0,0.0,1.179,0.134,0.0,0.0,0.313,0.055,1.119,0.231,0.319,0.001,0.389,-0.013,0.487,-0.019,0.619,0.364,5.4,0.7,3.82,1.8,1,Paint Protector
Drew Eubanks,0.0,0.0,1.069,0.073,0.0,0.0,0.867,0.038,0.0,0.0,0.923,0.066,0.889,0.137,0.283,0.02,0.422,-0.016,0.512,-0.016,0.478,0.419,4.5,0.62,3.93,1.7897142857142856,1,Paint Protector
Drew Eubanks,0.0,0.0,1.333,0.163,0.0,0.0,0.87,0.096,0.0,0.0,0.933,0.063,1.135,0.218,0.283,0.02,0.422,-0.016,0.512,-0.016,0.478,0.419,4.5,0.62,3.93,1.7897142857142856,1,Paint Protector
Willy Hernangomez,0.0,0.0,1.138,0.06,0.0,0.0,0.943,0.073,0.0,0.0,1.175,0.083,0.87,0.16,0.238,0.077,0.416,0.007,0.529,0.018,0.333,0.45,4.5,0.59,3.94,2.0142857142857142,1,Paint Protector
Jusuf Nurkic,0.0,0.0,0.786,0.061,0.0,0.0,0.647,0.049,0.0,0.0,1.167,0.07,1.093,0.157,0.208,0.066,0.426,-0.005,0.553,-0.03,0.393,0.426,4.4,0.94,3.77,2.693617021276596,1,Paint Protector
Joel Embiid,0.0,0.0,0.625,0.047,1.4,0.008,0.828,0.024,0.2,0.008,0.741,0.072,1.0,0.128,0.204,0.01,0.435,-0.066,0.52,-0.053,0.507,0.426,4.5,1.05,3.55,1.7680473372781067,1,Paint Protector
Hassan Whiteside,0.0,0.0,1.059,0.048,0.0,0.0,0.2,0.014,0.0,0.0,1.064,0.066,1.013,0.112,0.206,0.021,0.388,-0.052,0.5,-0.053,0.607,0.49,4.2,0.6,3.82,1.146368715083799,1,Paint Protector
Richaun Holmes,0.0,0.0,1.059,0.069,0.0,0.0,0.571,0.028,0.7,0.02,1.04,0.051,0.972,0.146,0.215,0.016,0.454,-0.089,0.558,-0.069,0.417,0.458,4.5,0.8,3.74,1.5062761506276152,1,Paint Protector
Khem Birch,0.0,0.0,0.837,0.098,0.0,0.0,0.824,0.039,0.0,0.0,0.846,0.059,1.027,0.167,0.287,-0.03,0.395,-0.007,0.478,0.019,0.391,0.49,6.0,0.62,4.0,2.36,1,Paint Protector
Jeremiah Robinson-Earl,0.0,0.0,0.925,0.08,0.0,0.0,0.92,0.05,0.826,0.046,1.0,0.054,1.055,0.256,0.307,-0.018,0.425,-0.055,0.534,-0.036,0.484,0.453,5.9,0.79,3.97,1.1837837837837837,1,Paint Protector
Dwight Howard,0.0,0.0,1.448,0.059,0.0,0.0,1.04,0.051,0.0,0.0,1.381,0.043,0.865,0.151,0.222,0.028,0.357,0.045,0.465,0.038,0.563,0.455,4.4,0.54,3.82,2.955555555555556,1,Paint Protector
Blake Griffin,0.0,0.0,0.8,0.126,0.0,0.0,0.913,0.089,0.786,0.027,1.237,0.074,1.247,0.142,0.295,-0.009,0.332,-0.022,0.444,-0.042,0.478,0.452,5.1,0.55,3.66,2.0,1,Paint Protector
Mason Plumlee,0.0,0.0,0.663,0.098,0.0,0.0,0.833,0.052,0.786,0.017,0.848,0.041,0.828,0.214,0.227,-0.052,0.439,-0.041,0.54,-0.024,0.442,0.42,4.7,0.86,3.92,2.7804878048780486,1,Paint Protector
Myles Turner,0.0,0.0,0.887,0.107,0.0,0.0,0.857,0.024,0.0,0.0,0.971,0.059,1.297,0.157,0.211,0.054,0.482,-0.088,0.564,-0.072,0.353,0.407,5.3,1.0,3.81,2.0081632653061225,1,Paint Protector
Clint Capela,0.0,0.0,0.819,0.069,1.5,0.012,0.909,0.064,0.588,0.016,1.147,0.065,0.981,0.156,0.232,-0.004,0.402,-0.042,0.498,-0.031,0.383,0.426,4.6,0.92,3.79,1.7739130434782608,1,Paint Protector
Trendon Watford,0.0,0.0,1.236,0.173,0.0,0.0,1.08,0.079,0.789,0.06,0.0,0.0,0.925,0.333,0.35,0.008,0.431,0.015,0.517,-0.009,0.1,0.392,5.8,0.62,3.77,2.187845303867403,1,Paint Protector
Deandre Ayton,0.0,0.0,0.947,0.082,0.692,0.014,0.9,0.044,0.0,0.0,1.051,0.065,0.946,0.142,0.271,-0.026,0.343,-0.058,0.446,-0.051,0.667,0.413,4.8,0.96,3.63,1.2203389830508475,1,Paint Protector
LaMarcus Aldridge,0.0,0.0,1.0,0.121,0.0,0.0,0.889,0.045,0.0,0.0,0.769,0.043,1.069,0.144,0.264,0.016,0.344,-0.077,0.44,-0.066,0.333,0.426,5.6,0.74,3.8,1.3721973094170403,1,Paint Protector
Nikola Jokic,0.0,0.0,0.961,0.063,0.0,0.0,1.019,0.043,0.0,0.0,0.958,0.078,1.019,0.173,0.216,0.011,0.394,-0.025,0.508,-0.029,0.413,0.442,4.1,1.05,3.61,3.0626865671641794,1,Paint Protector
Precious Achiuwa,0.0,0.0,0.765,0.14,0.8,0.021,0.882,0.073,1.079,0.054,0.875,0.057,0.983,0.254,0.269,-0.033,0.429,-0.088,0.522,-0.069,0.542,0.406,5.3,0.83,4.0,1.5254237288135593,1,Paint Protector
Karl-Anthony Towns,0.0,0.0,0.939,0.079,0.2,0.014,0.731,0.064,0.857,0.013,0.852,0.078,1.056,0.189,0.288,-0.003,0.373,-0.03,0.482,-0.029,0.452,0.426,5.4,1.11,3.71,1.977313432835821,1,Paint Protector
Damian Jones,0.0,0.0,1.054,0.146,1.4,0.03,0.958,0.047,0.538,0.026,1.379,0.057,1.256,0.178,0.297,0.073,0.402,-0.045,0.51,-0.03,0.263,0.392,5.5,0.64,3.86,1.8989010989010988,1,Paint Protector
Ivica Zubac,0.0,0.0,0.833,0.091,1.273,0.01,0.55,0.038,0.909,0.01,1.362,0.055,1.091,0.198,0.239,0.055,0.357,-0.077,0.478,-0.067,0.361,0.528,4.0,0.82,3.86,1.0032786885245903,1,Paint Protector
Jarrett Allen,0.0,0.0,0.976,0.097,0.462,0.015,0.781,0.073,1.154,0.03,0.863,0.058,0.871,0.177,0.252,-0.045,0.448,-0.151,0.544,-0.117,0.353,0.472,4.9,1.03,3.73,1.5380804953560372,1,Paint Protector
Nikola Vucevic,0.0,0.0,1.01,0.068,0.9,0.007,0.897,0.055,0.941,0.012,1.035,0.081,1.051,0.139,0.212,0.013,0.423,-0.008,0.516,-0.01,0.378,0.409,4.3,1.05,3.62,2.3492447129909366,1,Paint Protector
Kevon Looney,0.0,0.0,0.98,0.107,0.813,0.017,1.086,0.086,1.5,0.017,0.772,0.06,0.947,0.161,0.274,-0.018,0.35,-0.062,0.466,-0.039,0.44,0.467,5.0,0.74,3.88,1.8767772511848344,1,Paint Protector
Alperen Sengun,0.0,0.0,0.971,0.138,0.846,0.017,1.018,0.073,0.0,0.0,1.125,0.074,1.158,0.151,0.278,-0.001,0.466,-0.019,0.562,0.014,0.375,0.476,5.0,0.7,3.86,2.9217391304347826,1,Paint Protector
Isaiah Stewart,0.0,0.0,0.882,0.162,1.267,0.016,0.846,0.069,1.0,0.019,0.8,0.053,1.26,0.164,0.287,-0.013,0.359,-0.112,0.474,-0.096,0.409,0.422,4.3,0.87,3.84,0.9140625,1,Paint Protector
D.J. Augustin,0.0,0.0,0.0,0.0,0.846,0.083,0.0,0.0,1.0,0.314,0.0,0.0,0.831,0.378,0.304,-0.065,0.429,0.132,0.516,0.175,0.5,0.059,12.2,0.52,3.73,1.0509316770186334,2,Off-Ball Chaser
D.J. Augustin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.404,0.0,0.0,1.818,0.222,0.304,-0.065,0.429,0.132,0.516,0.175,0.5,0.059,12.2,0.52,3.73,1.0509316770186334,2,Off-Ball Chaser
