PLAYER_NAME,Season,Cut PPP,Cut FREQ,GP,Handoff PPP,Handoff FREQ,Isolation PPP,Isolation FREQ,OffScreen PPP,OffScreen FREQ,Postup PPP,Postup FREQ,PRBallHandler PPP,PRBallHandler FREQ,PRRollman PPP,PRRollman FREQ,OffRebound PPP,OffRebound FREQ,Spotup PPP,Spotup FREQ,Transition PPP,Transition FREQ,MIN,DRIVE_PASSES_PCT,FG3A,USG_PCT,POTENTIAL_AST FREQ,Restricted Area FREQ,In The Paint (Non-RA) FREQ,Mid-Range FREQ,3P FREQ,Drives FREQ,PULL_UP FREQ,CATCH_SHOOT FREQ,Cluster,Archetype
Talen Horton-Tucker,2021-22,1.182,0.049,60,1.0,0.062,0.635,0.077,1.056,0.027,0.364,0.016,0.904,0.23,1.0,0.028,0.786,0.021,0.804,0.248,1.094,0.189,25.2,0.354,3.0,0.189,0.4636363636363636,0.5666666666666667,0.25,0.1833333333333333,0.3333333333333333,0.6454545454545454,0.3,0.2111111111111111,3,Versatile Wing Slasher
CJ Elleby,2021-22,1.182,0.083,58,0.45,0.05,0.0,0.0,0.667,0.045,0.0,0.0,0.548,0.078,0.0,0.0,0.903,0.078,0.864,0.387,0.915,0.206,20.2,0.425,2.2,0.143,0.4444444444444443,0.625,0.25,0.125,0.4150943396226416,0.4603174603174602,0.1132075471698113,0.4150943396226416,14,Glue Guy
Zach Collins,2021-22,0.975,0.174,28,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.135,0.0,0.0,1.148,0.265,0.913,0.1,0.897,0.126,1.5,0.052,17.9,0.455,1.5,0.184,0.4375,0.525,0.3,0.175,0.2727272727272727,0.05,0.0363636363636363,0.3454545454545454,12,Stretch Big
Jerami Grant,2021-22,1.407,0.03,47,0.939,0.074,0.784,0.125,1.101,0.078,0.909,0.062,0.707,0.103,0.941,0.038,1.235,0.019,1.039,0.287,1.214,0.163,31.9,0.332,5.4,0.253,0.2849462365591397,0.3894736842105263,0.2105263157894736,0.3999999999999999,0.3624161073825503,0.4462365591397849,0.2818791946308724,0.3691275167785234,7,Big-Wing Secondary Creator
Tre Jones,2021-22,1.357,0.066,69,1.056,0.043,0.923,0.062,0.0,0.0,0.0,0.0,0.903,0.318,0.0,0.0,1.3,0.024,0.968,0.225,1.087,0.19,16.6,0.404,0.7,0.151,1.0983606557377048,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.8688524590163933,0.3061224489795918,0.1224489795918367,15,Pass-First Willing Shooter
Alex Caruso,2021-22,1.423,0.075,41,0.545,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.173,0.0,0.0,0.538,0.037,0.908,0.378,0.983,0.173,28.0,0.512,3.1,0.13,0.8395061728395062,0.5937499999999999,0.25,0.15625,0.5,0.4938271604938272,0.2096774193548387,0.4193548387096774,14,Glue Guy
Kevin Huerter,2021-22,1.321,0.032,74,0.986,0.08,0.657,0.04,0.941,0.078,0.0,0.0,0.82,0.197,1.118,0.019,1.125,0.018,1.171,0.321,1.168,0.178,29.6,0.301,5.6,0.169,0.3983050847457627,0.2916666666666667,0.4166666666666667,0.2916666666666667,0.5436893203883495,0.3559322033898305,0.3300970873786407,0.4174757281553398,0,Off-Guard Shot-Creator
Carmelo Anthony,2021-22,1.321,0.033,69,0.778,0.021,0.95,0.071,1.282,0.046,1.062,0.173,0.75,0.028,0.896,0.057,1.333,0.046,1.011,0.314,1.387,0.162,26.0,0.174,5.8,0.195,0.1259842519685039,0.2553191489361702,0.1914893617021276,0.5531914893617021,0.5523809523809524,0.0551181102362204,0.3142857142857143,0.5238095238095238,7,Big-Wing Secondary Creator
Troy Brown Jr.,2021-22,1.233,0.102,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.085,0.0,0.0,1.2,0.051,0.993,0.466,0.873,0.187,16.0,0.4,2.0,0.118,0.3571428571428571,0.65,0.2,0.15,0.5128205128205129,0.3095238095238095,0.1025641025641025,0.4871794871794871,14,Glue Guy
Reggie Jackson,2021-22,1.5,0.016,75,0.704,0.037,0.766,0.143,1.294,0.012,0.0,0.0,0.874,0.401,0.0,0.0,0.8,0.01,0.906,0.174,0.9,0.138,31.2,0.369,6.8,0.273,0.4764397905759163,0.3297872340425531,0.351063829787234,0.3191489361702127,0.4171779141104294,0.5706806282722514,0.4539877300613497,0.214723926380368,9,Aggressive Guard
Jalen Green,2021-22,1.241,0.024,67,0.969,0.081,1.023,0.111,0.773,0.063,0.0,0.0,0.809,0.292,0.0,0.0,1.286,0.012,1.137,0.197,1.053,0.19,31.9,0.337,6.8,0.234,0.2897727272727273,0.6216216216216215,0.1621621621621621,0.2162162162162162,0.4788732394366197,0.5000000000000001,0.3309859154929577,0.2676056338028169,0,Off-Guard Shot-Creator
Jordan Poole,2021-22,0.973,0.027,76,0.922,0.124,0.897,0.086,1.139,0.122,0.0,0.0,1.0,0.238,0.833,0.009,1.333,0.009,1.048,0.153,1.197,0.176,30.0,0.391,7.6,0.252,0.4147727272727272,0.4444444444444443,0.3333333333333333,0.2222222222222221,0.5467625899280575,0.4659090909090908,0.3381294964028777,0.3309352517985611,0,Off-Guard Shot-Creator
Khris Middleton,2021-22,1.097,0.024,66,0.967,0.046,0.897,0.132,0.743,0.077,0.961,0.077,0.924,0.251,0.938,0.012,1.231,0.02,1.268,0.147,1.055,0.166,32.4,0.441,6.6,0.255,0.495049504950495,0.2247191011235955,0.3033707865168539,0.4719101123595505,0.4258064516129032,0.396039603960396,0.5161290322580645,0.2387096774193548,13,Iso-Wing Creator
Marcus Smart,2021-22,1.435,0.024,71,1.037,0.028,0.706,0.071,1.176,0.018,0.969,0.033,0.703,0.2,1.0,0.016,1.261,0.024,1.006,0.365,0.917,0.151,32.3,0.457,5.1,0.179,0.7727272727272727,0.411764705882353,0.4705882352941176,0.1176470588235294,0.504950495049505,0.6590909090909091,0.1485148514851485,0.4059405940594059,3,Versatile Wing Slasher
Josh Jackson,2021-22,1.375,0.077,39,0.167,0.038,0.0,0.0,0.818,0.071,0.0,0.0,0.824,0.109,0.0,0.0,1.0,0.045,0.784,0.372,1.164,0.176,16.3,0.377,2.5,0.196,0.325,0.5,0.2352941176470588,0.2647058823529412,0.423728813559322,0.3,0.2203389830508474,0.3559322033898305,6,Spot-Up Shooter
Maurice Harkless,2021-22,1.32,0.111,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.516,0.881,0.187,18.4,0.365,2.1,0.112,0.2439024390243902,0.7647058823529411,0.1764705882352941,0.0588235294117647,0.5384615384615385,0.2682926829268292,0.0512820512820512,0.4871794871794871,14,Glue Guy
Jalen McDaniels,2021-22,1.065,0.096,55,0.8,0.031,0.0,0.0,0.0,0.0,0.0,0.0,1.063,0.049,1.0,0.056,0.467,0.046,1.083,0.444,1.273,0.204,16.3,0.377,2.0,0.152,0.3636363636363636,0.5714285714285715,0.3214285714285714,0.1071428571428571,0.4347826086956522,0.5636363636363636,0.0652173913043478,0.4347826086956522,14,Glue Guy
Kessler Edwards,2021-22,0.917,0.114,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286,0.067,0.783,0.073,0.824,0.397,1.041,0.235,20.6,0.27,2.8,0.132,0.1864406779661017,0.5714285714285714,0.2142857142857142,0.2142857142857142,0.5,0.135593220338983,0.1071428571428571,0.5357142857142857,2,Off-Ball Big
Killian Hayes,2021-22,1.28,0.042,66,0.735,0.056,0.469,0.081,0.0,0.0,0.0,0.0,0.737,0.284,0.0,0.0,0.786,0.023,0.791,0.254,0.833,0.179,25.0,0.513,2.5,0.154,0.9659090909090908,0.3636363636363636,0.409090909090909,0.2272727272727272,0.3571428571428571,0.7272727272727273,0.3,0.3,15,Pass-First Willing Shooter
Raul Neto,2021-22,1.143,0.049,70,1.103,0.069,0.815,0.048,0.6,0.026,0.0,0.0,0.956,0.397,0.0,0.0,0.0,0.0,0.892,0.229,0.935,0.109,19.6,0.394,1.7,0.18,0.7468354430379747,0.391304347826087,0.5,0.108695652173913,0.2698412698412698,0.9113924050632912,0.3174603174603174,0.1746031746031746,15,Pass-First Willing Shooter
Nerlens Noel,2021-22,1.103,0.315,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176,0.185,0.826,0.25,0.0,0.0,0.0,0.0,22.5,0.5,0.1,0.072,0.3823529411764706,0.5652173913043479,0.3043478260869565,0.1304347826086956,0.0416666666666666,0.0588235294117647,0.0833333333333333,0.1666666666666666,4,Interior Big
Caris LeVert,2021-22,1.192,0.034,39,0.702,0.075,0.836,0.096,1.353,0.022,0.0,0.0,0.964,0.399,0.0,0.0,0.813,0.021,0.977,0.174,1.01,0.136,30.7,0.384,4.4,0.252,0.4867724867724867,0.3592233009708738,0.4757281553398058,0.1650485436893203,0.2993197278911565,0.7883597883597883,0.4489795918367347,0.1292517006802721,9,Aggressive Guard
Robert Covington,2021-22,1.579,0.1,23,0.615,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301,0.437,1.537,0.216,27.3,0.338,4.8,0.134,0.3424657534246575,0.6818181818181818,0.2272727272727272,0.0909090909090909,0.6857142857142857,0.2465753424657534,0.0999999999999999,0.6285714285714287,14,Glue Guy
De'Anthony Melton,2021-22,1.154,0.03,73,0.746,0.069,0.563,0.037,0.868,0.044,0.0,0.0,0.722,0.154,0.0,0.0,1.143,0.033,1.008,0.305,1.024,0.289,22.7,0.455,5.1,0.205,0.3934426229508196,0.4318181818181817,0.3636363636363636,0.2045454545454545,0.5368421052631579,0.3770491803278687,0.2736842105263158,0.3894736842105263,3,Versatile Wing Slasher
Luke Kennard,2021-22,1.0,0.042,70,0.944,0.149,0.0,0.0,0.976,0.175,0.0,0.0,0.94,0.115,1.462,0.018,0.0,0.0,1.33,0.278,1.333,0.167,27.4,0.435,6.0,0.16,0.3592233009708738,0.2333333333333333,0.3333333333333333,0.4333333333333333,0.6593406593406593,0.2524271844660194,0.3406593406593406,0.5384615384615385,8,Movement Shooter
Austin Reaves,2021-22,1.381,0.052,61,0.882,0.042,1.3,0.074,1.167,0.03,0.0,0.0,0.953,0.106,1.389,0.044,0.929,0.034,0.943,0.345,1.386,0.204,23.2,0.429,2.7,0.121,0.5538461538461539,0.5,0.3076923076923077,0.1923076923076923,0.5192307692307693,0.4307692307692307,0.2115384615384615,0.4230769230769231,3,Versatile Wing Slasher
Zeke Nnaji,2021-22,1.074,0.112,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.145,1.17,0.195,1.247,0.353,1.357,0.116,17.0,0.292,2.0,0.146,0.1379310344827586,0.7307692307692307,0.1538461538461538,0.1153846153846153,0.4444444444444444,0.1034482758620689,0.0222222222222222,0.4888888888888889,2,Off-Ball Big
De'Aaron Fox,2021-22,1.75,0.011,59,0.818,0.07,1.058,0.11,0.0,0.0,0.9,0.014,0.897,0.416,0.0,0.0,0.0,0.0,0.98,0.143,1.168,0.173,35.3,0.267,4.2,0.284,0.4638297872340425,0.3380281690140845,0.4084507042253521,0.2535211267605634,0.227027027027027,0.7106382978723403,0.4702702702702702,0.0864864864864864,9,Aggressive Guard
Ben McLemore,2021-22,1.556,0.029,64,0.894,0.135,0.0,0.0,0.803,0.234,0.0,0.0,0.591,0.035,0.0,0.0,0.0,0.0,1.164,0.32,1.327,0.165,20.1,0.478,6.5,0.207,0.1758241758241758,0.45,0.1,0.45,0.7738095238095237,0.1098901098901098,0.2023809523809523,0.6666666666666666,8,Movement Shooter
Jalen Suggs,2021-22,1.474,0.025,48,0.612,0.064,0.646,0.063,0.917,0.016,0.8,0.02,0.618,0.295,0.0,0.0,1.0,0.016,0.693,0.2,0.919,0.242,27.2,0.363,4.1,0.244,0.5222929936305731,0.5405405405405407,0.2837837837837838,0.1756756756756757,0.3596491228070175,0.5732484076433121,0.3070175438596491,0.2017543859649122,3,Versatile Wing Slasher
Lonnie Walker IV,2021-22,1.217,0.025,70,0.675,0.089,0.778,0.05,0.958,0.053,0.0,0.0,0.939,0.236,0.0,0.0,0.727,0.012,1.013,0.33,0.964,0.186,23.0,0.429,5.0,0.232,0.2900763358778626,0.3898305084745762,0.2033898305084745,0.4067796610169491,0.4587155963302752,0.4427480916030534,0.3577981651376146,0.3669724770642201,0,Off-Guard Shot-Creator
Grayson Allen,2021-22,1.588,0.026,66,0.943,0.109,0.0,0.0,0.873,0.098,0.0,0.0,0.898,0.092,1.333,0.033,0.2,0.016,1.249,0.382,1.258,0.206,27.3,0.481,5.9,0.148,0.3367346938775509,0.5555555555555555,0.3333333333333333,0.1111111111111111,0.6860465116279071,0.4489795918367347,0.2093023255813953,0.5465116279069768,6,Spot-Up Shooter
Garrison Mathews,2021-22,1.421,0.034,65,1.063,0.2,0.0,0.0,0.97,0.119,0.0,0.0,1.333,0.027,0.0,0.0,0.0,0.0,1.23,0.373,1.146,0.159,26.3,0.481,5.9,0.137,0.2409638554216867,0.7272727272727273,0.1818181818181818,0.0909090909090909,0.8309859154929579,0.144578313253012,0.1267605633802817,0.7183098591549295,8,Movement Shooter
Darius Garland,2021-22,1.286,0.014,68,0.739,0.061,1.058,0.115,1.081,0.082,0.0,0.0,0.904,0.416,0.0,0.0,1.0,0.009,0.983,0.118,1.048,0.139,35.7,0.485,6.7,0.272,0.6995515695067264,0.3679245283018868,0.330188679245283,0.3018867924528302,0.3872832369942196,0.7847533632286995,0.4508670520231214,0.1791907514450867,9,Aggressive Guard
Luka Doncic,2021-22,1.227,0.012,65,1.033,0.048,1.11,0.214,1.0,0.012,0.929,0.089,0.925,0.443,0.0,0.0,1.258,0.016,0.818,0.072,0.888,0.061,35.4,0.432,8.8,0.368,0.588235294117647,0.265625,0.4765624999999999,0.2578124999999999,0.4074074074074074,0.7681660899653978,0.5972222222222222,0.0462962962962962,9,Aggressive Guard
LaMelo Ball,2021-22,1.238,0.013,75,0.885,0.076,0.96,0.063,1.194,0.019,0.0,0.0,0.788,0.357,0.0,0.0,0.956,0.028,1.071,0.193,1.123,0.188,32.3,0.422,7.5,0.271,0.6473429951690821,0.4565217391304348,0.3478260869565218,0.1956521739130435,0.4491017964071856,0.6666666666666667,0.3772455089820359,0.2634730538922156,9,Aggressive Guard
Romeo Langford,2021-22,1.238,0.098,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769,0.06,0.0,0.0,1.2,0.07,1.038,0.488,0.882,0.158,16.1,0.284,1.8,0.123,0.2558139534883721,0.5,0.3636363636363636,0.1363636363636363,0.45,0.4651162790697674,0.15,0.425,14,Glue Guy
Gabe Vincent,2021-22,1.182,0.035,68,1.054,0.088,0.703,0.058,1.032,0.049,0.0,0.0,0.776,0.288,0.0,0.0,0.0,0.0,1.145,0.271,0.953,0.134,23.4,0.566,4.8,0.174,0.7011494252873562,0.4333333333333333,0.2333333333333333,0.3333333333333333,0.64,0.5747126436781609,0.3866666666666666,0.4,0,Off-Guard Shot-Creator
Dean Wade,2021-22,1.083,0.099,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045,0.091,0.0,0.0,1.025,0.5,1.441,0.14,19.2,0.5,2.8,0.107,0.4883720930232558,0.6,0.1999999999999999,0.1999999999999999,0.6511627906976744,0.2790697674418604,0.0930232558139535,0.6511627906976744,14,Glue Guy
Serge Ibaka,2021-22,1.0,0.109,35,0.0,0.0,0.0,0.0,0.0,0.0,0.938,0.134,0.0,0.0,0.87,0.226,1.043,0.096,1.02,0.209,1.391,0.096,16.3,0.382,1.8,0.172,0.276923076923077,0.3888888888888888,0.3611111111111111,0.25,0.3272727272727272,0.0923076923076923,0.0545454545454545,0.4363636363636363,12,Stretch Big
Cole Anthony,2021-22,1.316,0.016,66,1.0,0.066,0.856,0.076,0.556,0.015,0.0,0.0,0.814,0.385,0.0,0.0,0.8,0.013,0.984,0.158,1.021,0.202,31.7,0.434,6.0,0.245,0.6306818181818181,0.345679012345679,0.3703703703703704,0.2839506172839506,0.4285714285714285,0.6420454545454546,0.3928571428571428,0.25,9,Aggressive Guard
Kelly Olynyk,2021-22,1.042,0.062,40,1.056,0.047,0.0,0.0,0.0,0.0,1.023,0.112,0.529,0.044,0.979,0.122,0.935,0.081,0.963,0.21,1.145,0.143,19.1,0.495,3.0,0.207,0.5698924731182795,0.6190476190476191,0.1904761904761904,0.1904761904761904,0.4166666666666666,0.2795698924731182,0.2083333333333333,0.3194444444444444,1,Versatile Big Creator
Cade Cunningham,2021-22,0.926,0.02,64,0.693,0.056,0.848,0.103,0.822,0.034,0.895,0.014,0.821,0.372,1.5,0.009,0.71,0.023,0.987,0.172,0.794,0.145,32.6,0.407,5.7,0.273,0.4929577464788732,0.4476190476190476,0.3428571428571428,0.2095238095238095,0.3540372670807453,0.6854460093896714,0.3167701863354036,0.2360248447204968,9,Aggressive Guard
Jose Alvarado,2021-22,1.263,0.053,54,0.727,0.061,0.933,0.042,0.0,0.0,0.0,0.0,0.917,0.335,0.0,0.0,0.0,0.0,1.0,0.26,0.764,0.154,15.4,0.471,2.0,0.174,0.873015873015873,0.4411764705882353,0.4117647058823529,0.1470588235294117,0.3703703703703703,0.8412698412698413,0.2407407407407407,0.2962962962962963,15,Pass-First Willing Shooter
Norman Powell,2021-22,1.2,0.029,40,0.976,0.123,1.0,0.03,0.824,0.074,0.0,0.0,0.935,0.18,0.0,0.0,0.9,0.015,1.266,0.311,1.114,0.203,32.4,0.294,5.6,0.231,0.2261904761904762,0.5316455696202533,0.240506329113924,0.2278481012658228,0.417910447761194,0.4761904761904763,0.2835820895522388,0.2835820895522388,0,Off-Guard Shot-Creator
Malik Beasley,2021-22,1.2,0.022,79,0.658,0.08,0.81,0.023,0.87,0.169,0.0,0.0,1.16,0.055,0.0,0.0,1.2,0.016,1.148,0.395,1.061,0.199,25.0,0.41,8.1,0.189,0.2260869565217391,0.4074074074074074,0.2592592592592592,0.3333333333333333,0.7499999999999999,0.1739130434782608,0.2222222222222222,0.6203703703703703,8,Movement Shooter
Royce O'Neale,2021-22,1.091,0.04,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.061,0.739,0.042,1.094,0.529,1.278,0.244,31.2,0.519,4.0,0.098,0.7205882352941176,0.7777777777777777,0.1666666666666666,0.0555555555555555,0.6896551724137931,0.3088235294117646,0.0689655172413793,0.6206896551724138,14,Glue Guy
Reggie Bullock,2021-22,1.0,0.044,68,0.633,0.055,0.0,0.0,1.026,0.072,0.0,0.0,0.733,0.028,0.85,0.037,0.846,0.024,1.123,0.479,1.175,0.209,28.0,0.308,5.8,0.128,0.25,0.4374999999999999,0.25,0.3125,0.7837837837837838,0.0952380952380952,0.1216216216216216,0.7432432432432432,6,Spot-Up Shooter
Derrick White,2021-22,1.533,0.021,49,0.878,0.102,0.941,0.023,0.711,0.052,0.0,0.0,0.938,0.312,0.0,0.0,0.0,0.0,1.036,0.27,1.052,0.159,29.3,0.46,4.9,0.196,0.5918367346938775,0.3965517241379309,0.4482758620689654,0.1551724137931034,0.4579439252336449,0.7006802721088436,0.2616822429906542,0.3551401869158878,15,Pass-First Willing Shooter
Kyle Lowry,2021-22,1.045,0.025,63,0.984,0.07,1.018,0.064,0.817,0.069,0.0,0.0,0.951,0.282,0.0,0.0,0.933,0.017,1.134,0.18,1.013,0.181,33.9,0.562,6.1,0.178,1.036764705882353,0.4102564102564103,0.2307692307692307,0.358974358974359,0.61,0.5294117647058824,0.47,0.31,0,Off-Guard Shot-Creator
Tim Hardaway Jr.,2021-22,1.571,0.023,42,0.967,0.099,0.897,0.048,0.974,0.064,0.0,0.0,0.89,0.164,1.125,0.026,0.0,0.0,0.977,0.35,1.085,0.174,29.6,0.294,7.2,0.214,0.2797202797202797,0.2777777777777777,0.2037037037037037,0.5185185185185185,0.5714285714285715,0.1818181818181818,0.4047619047619047,0.4206349206349206,0,Off-Guard Shot-Creator
Josh Hart,2021-22,1.467,0.028,41,0.806,0.057,1.118,0.031,1.0,0.019,0.0,0.0,0.77,0.113,0.0,0.0,1.0,0.046,1.014,0.257,1.173,0.363,33.2,0.423,3.9,0.184,0.6589147286821706,0.6969696969696969,0.1818181818181818,0.1212121212121212,0.3714285714285714,0.5193798449612403,0.2285714285714285,0.2476190476190476,3,Versatile Wing Slasher
Cory Joseph,2021-22,1.222,0.034,65,0.613,0.059,0.684,0.036,0.0,0.0,0.0,0.0,0.796,0.317,1.167,0.023,0.0,0.0,1.161,0.294,1.111,0.137,24.6,0.526,2.4,0.141,1.0126582278481011,0.4736842105263158,0.2894736842105263,0.2368421052631579,0.3870967741935484,0.860759493670886,0.2903225806451613,0.3064516129032257,5,Pass-First Hesitant-Shooter
Saben Lee,2021-22,1.1,0.081,37,0.0,0.0,0.611,0.073,0.0,0.0,0.0,0.0,0.675,0.313,0.0,0.0,0.0,0.0,0.696,0.187,1.175,0.232,16.3,0.617,1.6,0.169,1.0,0.7187499999999999,0.2187499999999999,0.0625,0.3333333333333333,1.1147540983606556,0.2083333333333333,0.1666666666666666,5,Pass-First Hesitant-Shooter
Kevin Porter Jr.,2021-22,1.048,0.019,61,0.778,0.05,0.795,0.118,1.0,0.017,0.0,0.0,0.817,0.39,0.0,0.0,1.429,0.013,1.37,0.118,0.868,0.204,31.3,0.427,6.8,0.239,0.6279069767441862,0.5156249999999999,0.28125,0.203125,0.5151515151515151,0.5465116279069768,0.4924242424242424,0.1439393939393939,9,Aggressive Guard
Dennis Smith Jr.,2021-22,1.4,0.057,37,0.0,0.0,0.763,0.144,0.0,0.0,0.0,0.0,0.735,0.314,0.0,0.0,1.2,0.038,0.628,0.163,0.907,0.163,17.3,0.504,0.7,0.173,1.1764705882352942,0.5555555555555556,0.2888888888888889,0.1555555555555555,0.1372549019607843,1.1176470588235294,0.2352941176470588,0.0784313725490196,5,Pass-First Hesitant-Shooter
Nickeil Alexander-Walker,2021-22,1.05,0.026,50,0.772,0.104,0.448,0.038,0.849,0.07,0.0,0.0,0.798,0.275,0.0,0.0,0.722,0.024,0.922,0.272,1.049,0.136,22.6,0.397,5.2,0.237,0.3,0.537037037037037,0.2592592592592592,0.2037037037037037,0.4952380952380952,0.4866666666666666,0.2476190476190476,0.3809523809523809,0,Off-Guard Shot-Creator
Josh Richardson,2021-22,1.667,0.052,21,0.45,0.087,0.0,0.0,1.4,0.065,0.0,0.0,0.781,0.139,0.0,0.0,0.0,0.0,0.954,0.377,1.378,0.16,24.6,0.405,3.8,0.171,0.3364485981308411,0.2727272727272727,0.3863636363636363,0.3409090909090909,0.4634146341463415,0.4485981308411215,0.2560975609756097,0.4634146341463415,6,Spot-Up Shooter
Georges Niang,2021-22,1.538,0.02,76,1.419,0.048,0.0,0.0,1.15,0.031,0.0,0.0,1.063,0.025,1.341,0.064,0.667,0.019,1.11,0.579,0.935,0.145,22.8,0.397,5.1,0.16,0.325,0.4583333333333333,0.4166666666666667,0.125,0.6891891891891891,0.375,0.081081081081081,0.6621621621621622,6,Spot-Up Shooter
George Hill,2021-22,1.429,0.041,54,0.846,0.038,0.857,0.062,0.0,0.0,0.0,0.0,0.872,0.229,0.0,0.0,1.273,0.032,0.876,0.331,1.317,0.176,23.2,0.448,2.5,0.115,0.6557377049180328,0.5925925925925926,0.2592592592592592,0.1481481481481481,0.4901960784313726,0.5573770491803279,0.196078431372549,0.3921568627450981,15,Pass-First Willing Shooter
Cam Reddish,2021-22,1.111,0.042,34,0.911,0.106,0.526,0.045,0.667,0.056,0.0,0.0,0.84,0.28,0.0,0.0,0.929,0.033,1.124,0.247,1.215,0.153,20.7,0.269,3.8,0.213,0.140625,0.4565217391304348,0.2608695652173913,0.2826086956521739,0.4578313253012047,0.3515625,0.3373493975903614,0.3373493975903614,0,Off-Guard Shot-Creator
Damian Lillard,2021-22,1.053,0.027,29,0.962,0.073,1.008,0.181,0.936,0.066,0.0,0.0,0.945,0.41,0.0,0.0,0.0,0.0,1.017,0.084,0.84,0.105,36.4,0.436,9.8,0.288,0.5384615384615384,0.5376344086021505,0.1290322580645161,0.3333333333333333,0.5157894736842106,0.603238866396761,0.5473684210526316,0.1473684210526315,9,Aggressive Guard
Nassir Little,2021-22,1.188,0.041,42,0.786,0.071,0.667,0.038,1.533,0.038,0.0,0.0,1.25,0.061,0.0,0.0,1.0,0.046,1.013,0.382,1.156,0.244,25.9,0.357,3.7,0.155,0.3146067415730337,0.6578947368421053,0.1842105263157894,0.1578947368421052,0.4933333333333333,0.3707865168539326,0.1733333333333333,0.4133333333333333,3,Versatile Wing Slasher
Terrence Ross,2021-22,1.5,0.018,63,0.859,0.199,1.051,0.058,1.031,0.145,0.0,0.0,0.832,0.272,0.0,0.0,0.0,0.0,1.083,0.179,0.727,0.081,23.0,0.253,4.2,0.196,0.3363636363636363,0.2608695652173913,0.2826086956521739,0.4565217391304348,0.4772727272727272,0.3545454545454545,0.4545454545454545,0.3295454545454545,0,Off-Guard Shot-Creator
Trae Young,2021-22,1.385,0.006,76,1.0,0.037,0.982,0.162,1.417,0.012,0.0,0.0,0.967,0.513,0.0,0.0,1.292,0.012,1.343,0.069,1.079,0.135,34.9,0.39,8.0,0.333,0.637037037037037,0.3252032520325203,0.3902439024390243,0.2845528455284553,0.3940886699507389,0.6407407407407407,0.5911330049261083,0.0541871921182266,9,Aggressive Guard
Rudy Gay,2021-22,1.286,0.03,55,0.0,0.0,0.333,0.032,0.0,0.0,1.196,0.099,1.217,0.05,1.031,0.069,1.231,0.084,0.953,0.41,0.803,0.143,18.9,0.27,3.7,0.185,0.2289156626506023,0.3749999999999999,0.3125,0.3125,0.5362318840579711,0.1927710843373493,0.2753623188405796,0.463768115942029,7,Big-Wing Secondary Creator
Vit Krejci,2021-22,1.286,0.068,30,0.588,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.16,0.0,0.0,0.0,0.0,1.026,0.379,0.857,0.17,23.0,0.624,3.3,0.125,0.7,0.5217391304347825,0.3913043478260869,0.0869565217391304,0.5892857142857143,0.7,0.1607142857142857,0.4821428571428572,14,Glue Guy
Dillon Brooks,2021-22,1.2,0.024,33,1.014,0.116,0.717,0.097,0.971,0.056,0.913,0.037,0.814,0.226,0.0,0.0,1.294,0.027,1.065,0.173,1.023,0.206,27.7,0.179,4.7,0.283,0.2352941176470588,0.361344537815126,0.3781512605042016,0.2605042016806723,0.2865853658536585,0.4705882352941177,0.4390243902439025,0.1646341463414634,9,Aggressive Guard
Garrett Temple,2021-22,1.2,0.042,59,0.286,0.059,0.0,0.0,1.0,0.048,0.0,0.0,0.444,0.076,0.0,0.0,1.091,0.031,0.877,0.459,1.176,0.192,18.6,0.505,3.1,0.136,0.4137931034482758,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.62,0.3103448275862069,0.2,0.54,6,Spot-Up Shooter
T.J. McConnell,2021-22,1.125,0.065,27,1.25,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.445,0.0,0.0,0.0,0.0,0.882,0.138,0.769,0.158,24.2,0.594,1.2,0.157,1.1976744186046513,0.4153846153846154,0.3692307692307692,0.2153846153846153,0.1558441558441558,1.3255813953488371,0.3116883116883117,0.1298701298701298,5,Pass-First Hesitant-Shooter
Andre Iguodala,2021-22,1.0,0.114,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738,0.386,1.136,0.139,19.4,0.652,2.4,0.113,1.6,0.625,0.1874999999999999,0.1874999999999999,0.6153846153846154,0.2,0.1282051282051282,0.4871794871794871,14,Glue Guy
