PLAYER_NAME,Season,Cut PPP Rank,Cut FREQ Rank,GP Rank,Handoff PPP Rank,Handoff FREQ Rank,Isolation PPP Rank,Isolation FREQ Rank,Misc PPP Rank,Misc FREQ Rank,OffScreen PPP Rank,OffScreen FREQ Rank,Postup PPP Rank,Postup FREQ Rank,PRBallHandler PPP Rank,PRBallHandler FREQ Rank,PRRollman PPP Rank,PRRollman FREQ Rank,OffRebound PPP Rank,OffRebound FREQ Rank,Spotup PPP Rank,Spotup FREQ Rank,Transition PPP Rank,Transition FREQ Rank,Total Poss Rank,MIN Rank,POTENTIAL_AST Rank,DRIVE_PASSES_PCT Rank,PULL_UP_FG3_PCT Rank,CATCH_SHOOT_FG_PCT Rank,FG3A Rank,USG_PCT Rank,POTENTIAL_AST FREQ Rank,Restricted Area FREQ Rank,In The Paint (Non-RA) FREQ Rank,Mid-Range FREQ Rank,3P FREQ Rank,Drives FREQ Rank,PULL_UP FREQ Rank,CATCH_SHOOT FREQ Rank
Bam Adebayo,2021-22,0.3492537313432836,0.8835820895522388,0.3940298507462687,0.15074626865671642,0.15074626865671642,0.9044776119402985,0.735820895522388,0.22388059701492538,0.8552238805970149,0.21940298507462686,0.21940298507462686,0.8522388059701492,0.9492537313432836,0.5477611940298508,0.31343283582089554,0.746268656716418,0.8298507462686567,0.8985074626865671,0.7164179104477612,0.49701492537313435,0.06417910447761194,0.6447761194029851,0.5014925373134328,0.8477611940298507,0.8208955223880597,0.7701492537313432,0.1253731343283582,0.0791044776119403,0.6597014925373135,0.049253731343283584,0.8611940298507462,0.5462686567164179,0.3880597014925373,0.835820895522388,0.46119402985074626,0.041791044776119404,0.27761194029850744,0.46119402985074626,0.09253731343283582
Jonas Valanciunas,2021-22,0.6477611940298508,0.7895522388059701,0.8373134328358209,0.15074626865671642,0.15074626865671642,0.4388059701492537,0.4373134328358209,0.3611940298507463,0.8223880597014925,0.8507462686567164,0.5388059701492537,0.8522388059701492,0.9940298507462687,0.14477611940298507,0.14328358208955225,0.7238805970149254,0.8805970149253731,0.7716417910447761,0.9,0.49701492537313435,0.07761194029850746,0.6835820895522388,0.06865671641791045,0.8014925373134328,0.7343283582089553,0.5716417910447761,0.1761194029850746,0.0791044776119403,0.9119402985074627,0.26119402985074625,0.8253731343283582,0.24477611940298508,0.46567164179104475,0.8149253731343283,0.4044776119402985,0.15223880597014924,0.1044776119402985,0.23283582089552238,0.3611940298507463
Ivica Zubac,2021-22,0.7597014925373134,0.9104477611940298,0.8925373134328358,0.15074626865671642,0.15074626865671642,0.18208955223880596,0.18208955223880596,0.3194029850746269,0.9492537313432836,0.21940298507462686,0.21940298507462686,0.8850746268656716,0.9731343283582089,0.14477611940298507,0.14328358208955225,0.7402985074626866,0.8985074626865671,0.5238805970149254,0.9432835820895522,0.019402985074626865,0.019402985074626865,0.9388059701492537,0.10149253731343283,0.46865671641791046,0.46119402985074626,0.33432835820895523,0.07462686567164178,0.0791044776119403,0.5656716417910448,0.020895522388059702,0.382089552238806,0.31492537313432833,0.7970149253731343,0.6865671641791045,0.03880597014925373,0.020895522388059702,0.020895522388059702,0.03582089552238806,0.03283582089552239
Giannis Antetokounmpo,2021-22,0.8298507462686567,0.6119402985074627,0.6283582089552239,0.48656716417910445,0.3074626865671642,0.8,0.9671641791044776,0.9716417910447761,0.5507462686567164,0.9731343283582089,0.4388059701492537,0.8776119402985074,0.9,0.7746268656716417,0.46567164179104475,0.9119402985074627,0.7044776119402985,0.9164179104477612,0.6298507462686567,0.5940298507462687,0.11044776119402985,0.49402985074626865,0.9776119402985075,0.9805970149253731,0.8328358208955224,0.9313432835820895,0.38656716417910447,0.4134328358208955,0.3358208955223881,0.5074626865671642,0.9940298507462687,0.591044776119403,0.6865671641791045,0.23283582089552238,0.5791044776119403,0.1701492537313433,0.5970149253731343,0.7880597014925373,0.0626865671641791
Domantas Sabonis,2021-22,0.5477611940298508,0.8686567164179104,0.24477611940298508,0.15074626865671642,0.15074626865671642,0.7597014925373134,0.37910447761194027,0.48208955223880595,0.8925373134328358,0.21940298507462686,0.21940298507462686,0.7253731343283583,0.9432835820895522,0.14477611940298507,0.14328358208955225,0.9014925373134328,0.8955223880597015,0.746268656716418,0.8611940298507462,0.08955223880597014,0.1537313432835821,0.7582089552238805,0.12238805970149254,0.8298507462686567,0.9014925373134328,0.8626865671641791,0.6537313432835821,0.2537313432835821,0.3417910447761194,0.2417910447761194,0.755223880597015,0.7432835820895523,0.8537313432835821,0.24477611940298508,0.24925373134328357,0.14626865671641792,0.28059701492537314,0.12686567164179105,0.22686567164179106
Aaron Gordon,2021-22,0.7985074626865671,0.7895522388059701,0.8641791044776119,0.8328358208955224,0.4880597014925373,0.6194029850746269,0.7298507462686568,0.21194029850746268,0.6298507462686567,0.9432835820895522,0.48059701492537316,0.8388059701492537,0.9343283582089552,0.417910447761194,0.3895522388059702,0.9731343283582089,0.6567164179104478,0.6835820895522388,0.7253731343283583,0.44029850746268656,0.3029850746268657,0.608955223880597,0.7417910447761195,0.7,0.7716417910447761,0.5716417910447761,0.3567164179104478,0.5029850746268657,0.5298507462686567,0.49701492537313435,0.564179104477612,0.3716417910447761,0.7880597014925373,0.1044776119402985,0.5373134328358209,0.3044776119402985,0.3283582089552239,0.4507462686567164,0.3940298507462687
Jarred Vanderbilt,2021-22,0.32238805970149254,0.991044776119403,0.8373134328358209,0.15074626865671642,0.15074626865671642,0.18208955223880596,0.18208955223880596,0.8074626865671641,0.8328358208955224,0.21940298507462686,0.21940298507462686,0.2955223880597015,0.2955223880597015,0.14477611940298507,0.14328358208955225,0.7597014925373134,0.7253731343283583,0.3582089552238806,0.9701492537313433,0.05373134328358209,0.07164179104477612,0.835820895522388,0.8044776119402985,0.1880597014925373,0.5119402985074627,0.3044776119402985,0.8507462686567164,0.0791044776119403,0.014925373134328358,0.06567164179104477,0.03134328358208955,0.5313432835820896,0.9641791044776119,0.09701492537313433,0.050746268656716415,0.07164179104477612,0.12835820895522387,0.011940298507462687,0.04477611940298507
Daniel Gafford,2021-22,0.844776119402985,0.9343283582089552,0.7835820895522388,0.15074626865671642,0.15074626865671642,0.18208955223880596,0.18208955223880596,0.6835820895522388,0.926865671641791,0.21940298507462686,0.21940298507462686,0.9761194029850746,0.7388059701492538,0.14477611940298507,0.14328358208955225,0.8985074626865671,0.9701492537313433,0.7716417910447761,0.9582089552238806,0.019402985074626865,0.019402985074626865,0.9432835820895522,0.13582089552238805,0.26417910447761195,0.26119402985074625,0.09701492537313433,0.08955223880597014,0.0791044776119403,0.011940298507462687,0.020895522388059702,0.33134328358208953,0.14626865671641792,0.9432835820895522,0.11343283582089553,0.08358208955223881,0.020895522388059702,0.05373134328358209,0.011940298507462687,0.03582089552238806
Scottie Barnes,2021-22,0.3716417910447761,0.7791044776119403,0.8373134328358209,0.6716417910447762,0.3328358208955224,0.6582089552238806,0.8761194029850746,0.608955223880597,0.7567164179104477,0.21940298507462686,0.21940298507462686,0.7820895522388059,0.8567164179104477,0.9731343283582089,0.4373134328358209,0.5253731343283582,0.6313432835820896,0.8298507462686567,0.7850746268656716,0.11940298507462686,0.2865671641791045,0.34776119402985073,0.8328358208955224,0.7791044776119403,0.9597014925373134,0.7701492537313432,0.2,0.5567164179104478,0.24029850746268658,0.34776119402985073,0.5358208955223881,0.6417910447761194,0.2716417910447761,0.826865671641791,0.582089552238806,0.1791044776119403,0.3880597014925373,0.4298507462686567,0.33134328358208953
Isaiah Hartenstein,2021-22,0.7716417910447761,0.9402985074626866,0.6656716417910448,0.15074626865671642,0.15074626865671642,0.5432835820895522,0.5373134328358209,0.1417910447761194,0.9582089552238806,0.21940298507462686,0.21940298507462686,0.6328358208955224,0.7089552238805971,0.14477611940298507,0.14328358208955225,0.8626865671641791,0.9373134328358209,0.5880597014925373,0.8686567164179104,0.2835820895522388,0.10149253731343283,0.9343283582089552,0.11194029850746269,0.26865671641791045,0.1626865671641791,0.5268656716417911,0.25522388059701495,0.8582089552238806,1.0,0.09104477611940298,0.45671641791044776,0.746268656716418,0.7164179104477612,0.808955223880597,0.04626865671641791,0.08358208955223881,0.20298507462686566,0.17761194029850746,0.17313432835820897
